experiment_id,case,experiment_family,scenario,latency_seconds,latency_std_seconds,jitter_multiplier,budget_seconds,top_tier_latency_seconds,middle_tier_latency_seconds,bottom_tier_latency_seconds,delayed_links,simulation_config_file,run_config_file,num_runs,seed_start,seed_end,max_parallel,description
1001,3,Directional latency,All upward,0.002,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1001.pbtxt,batch_5_swarms_100_ucav_1001.pbtxt,50,100,149,17,Applies 0.002-second one-way latency to the all upward communication path.
1002,3,Directional latency,All upward,0.004,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1002.pbtxt,batch_5_swarms_100_ucav_1002.pbtxt,50,100,149,17,Applies 0.004-second one-way latency to the all upward communication path.
1003,3,Directional latency,All upward,0.006,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1003.pbtxt,batch_5_swarms_100_ucav_1003.pbtxt,50,100,149,17,Applies 0.006-second one-way latency to the all upward communication path.
1004,3,Directional latency,All upward,0.008,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1004.pbtxt,batch_5_swarms_100_ucav_1004.pbtxt,50,100,149,17,Applies 0.008-second one-way latency to the all upward communication path.
1005,3,Directional latency,All upward,0.01,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1005.pbtxt,batch_5_swarms_100_ucav_1005.pbtxt,50,100,149,17,Applies 0.01-second one-way latency to the all upward communication path.
1006,3,Directional latency,All upward,0.02,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1006.pbtxt,batch_5_swarms_100_ucav_1006.pbtxt,50,100,149,17,Applies 0.02-second one-way latency to the all upward communication path.
1007,3,Directional latency,All upward,0.04,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1007.pbtxt,batch_5_swarms_100_ucav_1007.pbtxt,50,100,149,17,Applies 0.04-second one-way latency to the all upward communication path.
1008,3,Directional latency,All upward,0.06,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1008.pbtxt,batch_5_swarms_100_ucav_1008.pbtxt,50,100,149,17,Applies 0.06-second one-way latency to the all upward communication path.
1009,3,Directional latency,All upward,0.08,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1009.pbtxt,batch_5_swarms_100_ucav_1009.pbtxt,50,100,149,17,Applies 0.08-second one-way latency to the all upward communication path.
1010,3,Directional latency,All upward,0.1,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1010.pbtxt,batch_5_swarms_100_ucav_1010.pbtxt,50,100,149,17,Applies 0.1-second one-way latency to the all upward communication path.
1011,3,Directional latency,All upward,0.2,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1011.pbtxt,batch_5_swarms_100_ucav_1011.pbtxt,50,100,149,17,Applies 0.2-second one-way latency to the all upward communication path.
1012,3,Directional latency,All upward,0.4,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1012.pbtxt,batch_5_swarms_100_ucav_1012.pbtxt,50,100,149,17,Applies 0.4-second one-way latency to the all upward communication path.
1013,3,Directional latency,All upward,0.6,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1013.pbtxt,batch_5_swarms_100_ucav_1013.pbtxt,50,100,149,17,Applies 0.6-second one-way latency to the all upward communication path.
1014,3,Directional latency,All upward,0.8,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1014.pbtxt,batch_5_swarms_100_ucav_1014.pbtxt,50,100,149,17,Applies 0.8-second one-way latency to the all upward communication path.
1015,3,Directional latency,All upward,1,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1015.pbtxt,batch_5_swarms_100_ucav_1015.pbtxt,50,100,149,17,Applies 1-second one-way latency to the all upward communication path.
1016,3,Directional latency,All upward,2,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1016.pbtxt,batch_5_swarms_100_ucav_1016.pbtxt,50,100,149,17,Applies 2-second one-way latency to the all upward communication path.
1017,3,Directional latency,All upward,4,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1017.pbtxt,batch_5_swarms_100_ucav_1017.pbtxt,50,100,149,17,Applies 4-second one-way latency to the all upward communication path.
1018,3,Directional latency,All upward,6,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1018.pbtxt,batch_5_swarms_100_ucav_1018.pbtxt,50,100,149,17,Applies 6-second one-way latency to the all upward communication path.
1019,3,Directional latency,All upward,8,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1019.pbtxt,batch_5_swarms_100_ucav_1019.pbtxt,50,100,149,17,Applies 8-second one-way latency to the all upward communication path.
1020,3,Directional latency,All upward,10,0,,,,,,VESSEL->IADS; CARRIER_INTERCEPTOR->VESSEL; MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1020.pbtxt,batch_5_swarms_100_ucav_1020.pbtxt,50,100,149,17,Applies 10-second one-way latency to the all upward communication path.
1021,3,Directional latency,All downward,0,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1021.pbtxt,batch_5_swarms_100_ucav_1021.pbtxt,50,100,149,17,Applies 0-second one-way latency to the all downward communication path.
1022,3,Directional latency,All downward,0.002,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1022.pbtxt,batch_5_swarms_100_ucav_1022.pbtxt,50,100,149,17,Applies 0.002-second one-way latency to the all downward communication path.
1023,3,Directional latency,All downward,0.004,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1023.pbtxt,batch_5_swarms_100_ucav_1023.pbtxt,50,100,149,17,Applies 0.004-second one-way latency to the all downward communication path.
1024,3,Directional latency,All downward,0.006,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1024.pbtxt,batch_5_swarms_100_ucav_1024.pbtxt,50,100,149,17,Applies 0.006-second one-way latency to the all downward communication path.
1025,3,Directional latency,All downward,0.008,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1025.pbtxt,batch_5_swarms_100_ucav_1025.pbtxt,50,100,149,17,Applies 0.008-second one-way latency to the all downward communication path.
1026,3,Directional latency,All downward,0.01,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1026.pbtxt,batch_5_swarms_100_ucav_1026.pbtxt,50,100,149,17,Applies 0.01-second one-way latency to the all downward communication path.
1027,3,Directional latency,All downward,0.02,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1027.pbtxt,batch_5_swarms_100_ucav_1027.pbtxt,50,100,149,17,Applies 0.02-second one-way latency to the all downward communication path.
1028,3,Directional latency,All downward,0.04,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1028.pbtxt,batch_5_swarms_100_ucav_1028.pbtxt,50,100,149,17,Applies 0.04-second one-way latency to the all downward communication path.
1029,3,Directional latency,All downward,0.06,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1029.pbtxt,batch_5_swarms_100_ucav_1029.pbtxt,50,100,149,17,Applies 0.06-second one-way latency to the all downward communication path.
1030,3,Directional latency,All downward,0.08,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1030.pbtxt,batch_5_swarms_100_ucav_1030.pbtxt,50,100,149,17,Applies 0.08-second one-way latency to the all downward communication path.
1031,3,Directional latency,All downward,0.1,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1031.pbtxt,batch_5_swarms_100_ucav_1031.pbtxt,50,100,149,17,Applies 0.1-second one-way latency to the all downward communication path.
1032,3,Directional latency,All downward,0.2,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1032.pbtxt,batch_5_swarms_100_ucav_1032.pbtxt,50,100,149,17,Applies 0.2-second one-way latency to the all downward communication path.
1033,3,Directional latency,All downward,0.4,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1033.pbtxt,batch_5_swarms_100_ucav_1033.pbtxt,50,100,149,17,Applies 0.4-second one-way latency to the all downward communication path.
1034,3,Directional latency,All downward,0.6,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1034.pbtxt,batch_5_swarms_100_ucav_1034.pbtxt,50,100,149,17,Applies 0.6-second one-way latency to the all downward communication path.
1035,3,Directional latency,All downward,0.8,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1035.pbtxt,batch_5_swarms_100_ucav_1035.pbtxt,50,100,149,17,Applies 0.8-second one-way latency to the all downward communication path.
1036,3,Directional latency,All downward,1,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1036.pbtxt,batch_5_swarms_100_ucav_1036.pbtxt,50,100,149,17,Applies 1-second one-way latency to the all downward communication path.
1037,3,Directional latency,All downward,2,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1037.pbtxt,batch_5_swarms_100_ucav_1037.pbtxt,50,100,149,17,Applies 2-second one-way latency to the all downward communication path.
1038,3,Directional latency,All downward,4,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1038.pbtxt,batch_5_swarms_100_ucav_1038.pbtxt,50,100,149,17,Applies 4-second one-way latency to the all downward communication path.
1039,3,Directional latency,All downward,6,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1039.pbtxt,batch_5_swarms_100_ucav_1039.pbtxt,50,100,149,17,Applies 6-second one-way latency to the all downward communication path.
1040,3,Directional latency,All downward,8,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1040.pbtxt,batch_5_swarms_100_ucav_1040.pbtxt,50,100,149,17,Applies 8-second one-way latency to the all downward communication path.
1041,3,Directional latency,All downward,10,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR; VESSEL->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1041.pbtxt,batch_5_swarms_100_ucav_1041.pbtxt,50,100,149,17,Applies 10-second one-way latency to the all downward communication path.
1042,3,Directional latency,Top upward,0,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1042.pbtxt,batch_5_swarms_100_ucav_1042.pbtxt,50,100,149,17,Applies 0-second one-way latency to the top upward communication path.
1043,3,Directional latency,Top upward,0.002,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1043.pbtxt,batch_5_swarms_100_ucav_1043.pbtxt,50,100,149,17,Applies 0.002-second one-way latency to the top upward communication path.
1044,3,Directional latency,Top upward,0.004,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1044.pbtxt,batch_5_swarms_100_ucav_1044.pbtxt,50,100,149,17,Applies 0.004-second one-way latency to the top upward communication path.
1045,3,Directional latency,Top upward,0.006,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1045.pbtxt,batch_5_swarms_100_ucav_1045.pbtxt,50,100,149,17,Applies 0.006-second one-way latency to the top upward communication path.
1046,3,Directional latency,Top upward,0.008,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1046.pbtxt,batch_5_swarms_100_ucav_1046.pbtxt,50,100,149,17,Applies 0.008-second one-way latency to the top upward communication path.
1047,3,Directional latency,Top upward,0.01,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1047.pbtxt,batch_5_swarms_100_ucav_1047.pbtxt,50,100,149,17,Applies 0.01-second one-way latency to the top upward communication path.
1048,3,Directional latency,Top upward,0.02,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1048.pbtxt,batch_5_swarms_100_ucav_1048.pbtxt,50,100,149,17,Applies 0.02-second one-way latency to the top upward communication path.
1049,3,Directional latency,Top upward,0.04,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1049.pbtxt,batch_5_swarms_100_ucav_1049.pbtxt,50,100,149,17,Applies 0.04-second one-way latency to the top upward communication path.
1050,3,Directional latency,Top upward,0.06,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1050.pbtxt,batch_5_swarms_100_ucav_1050.pbtxt,50,100,149,17,Applies 0.06-second one-way latency to the top upward communication path.
1051,3,Directional latency,Top upward,0.08,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1051.pbtxt,batch_5_swarms_100_ucav_1051.pbtxt,50,100,149,17,Applies 0.08-second one-way latency to the top upward communication path.
1052,3,Directional latency,Top upward,0.1,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1052.pbtxt,batch_5_swarms_100_ucav_1052.pbtxt,50,100,149,17,Applies 0.1-second one-way latency to the top upward communication path.
1053,3,Directional latency,Top upward,0.2,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1053.pbtxt,batch_5_swarms_100_ucav_1053.pbtxt,50,100,149,17,Applies 0.2-second one-way latency to the top upward communication path.
1054,3,Directional latency,Top upward,0.4,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1054.pbtxt,batch_5_swarms_100_ucav_1054.pbtxt,50,100,149,17,Applies 0.4-second one-way latency to the top upward communication path.
1055,3,Directional latency,Top upward,0.6,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1055.pbtxt,batch_5_swarms_100_ucav_1055.pbtxt,50,100,149,17,Applies 0.6-second one-way latency to the top upward communication path.
1056,3,Directional latency,Top upward,0.8,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1056.pbtxt,batch_5_swarms_100_ucav_1056.pbtxt,50,100,149,17,Applies 0.8-second one-way latency to the top upward communication path.
1057,3,Directional latency,Top upward,1,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1057.pbtxt,batch_5_swarms_100_ucav_1057.pbtxt,50,100,149,17,Applies 1-second one-way latency to the top upward communication path.
1058,3,Directional latency,Top upward,2,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1058.pbtxt,batch_5_swarms_100_ucav_1058.pbtxt,50,100,149,17,Applies 2-second one-way latency to the top upward communication path.
1059,3,Directional latency,Top upward,4,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1059.pbtxt,batch_5_swarms_100_ucav_1059.pbtxt,50,100,149,17,Applies 4-second one-way latency to the top upward communication path.
1060,3,Directional latency,Top upward,6,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1060.pbtxt,batch_5_swarms_100_ucav_1060.pbtxt,50,100,149,17,Applies 6-second one-way latency to the top upward communication path.
1061,3,Directional latency,Top upward,8,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1061.pbtxt,batch_5_swarms_100_ucav_1061.pbtxt,50,100,149,17,Applies 8-second one-way latency to the top upward communication path.
1062,3,Directional latency,Top upward,10,0,,,,,,VESSEL->IADS,5_swarms_100_ucav_1062.pbtxt,batch_5_swarms_100_ucav_1062.pbtxt,50,100,149,17,Applies 10-second one-way latency to the top upward communication path.
1063,3,Directional latency,Top downward,0,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1063.pbtxt,batch_5_swarms_100_ucav_1063.pbtxt,50,100,149,17,Applies 0-second one-way latency to the top downward communication path.
1064,3,Directional latency,Top downward,0.002,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1064.pbtxt,batch_5_swarms_100_ucav_1064.pbtxt,50,100,149,17,Applies 0.002-second one-way latency to the top downward communication path.
1065,3,Directional latency,Top downward,0.004,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1065.pbtxt,batch_5_swarms_100_ucav_1065.pbtxt,50,100,149,17,Applies 0.004-second one-way latency to the top downward communication path.
1066,3,Directional latency,Top downward,0.006,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1066.pbtxt,batch_5_swarms_100_ucav_1066.pbtxt,50,100,149,17,Applies 0.006-second one-way latency to the top downward communication path.
1067,3,Directional latency,Top downward,0.008,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1067.pbtxt,batch_5_swarms_100_ucav_1067.pbtxt,50,100,149,17,Applies 0.008-second one-way latency to the top downward communication path.
1068,3,Directional latency,Top downward,0.01,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1068.pbtxt,batch_5_swarms_100_ucav_1068.pbtxt,50,100,149,17,Applies 0.01-second one-way latency to the top downward communication path.
1069,3,Directional latency,Top downward,0.02,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1069.pbtxt,batch_5_swarms_100_ucav_1069.pbtxt,50,100,149,17,Applies 0.02-second one-way latency to the top downward communication path.
1070,3,Directional latency,Top downward,0.04,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1070.pbtxt,batch_5_swarms_100_ucav_1070.pbtxt,50,100,149,17,Applies 0.04-second one-way latency to the top downward communication path.
1071,3,Directional latency,Top downward,0.06,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1071.pbtxt,batch_5_swarms_100_ucav_1071.pbtxt,50,100,149,17,Applies 0.06-second one-way latency to the top downward communication path.
1072,3,Directional latency,Top downward,0.08,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1072.pbtxt,batch_5_swarms_100_ucav_1072.pbtxt,50,100,149,17,Applies 0.08-second one-way latency to the top downward communication path.
1073,3,Directional latency,Top downward,0.1,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1073.pbtxt,batch_5_swarms_100_ucav_1073.pbtxt,50,100,149,17,Applies 0.1-second one-way latency to the top downward communication path.
1074,3,Directional latency,Top downward,0.2,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1074.pbtxt,batch_5_swarms_100_ucav_1074.pbtxt,50,100,149,17,Applies 0.2-second one-way latency to the top downward communication path.
1075,3,Directional latency,Top downward,0.4,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1075.pbtxt,batch_5_swarms_100_ucav_1075.pbtxt,50,100,149,17,Applies 0.4-second one-way latency to the top downward communication path.
1076,3,Directional latency,Top downward,0.6,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1076.pbtxt,batch_5_swarms_100_ucav_1076.pbtxt,50,100,149,17,Applies 0.6-second one-way latency to the top downward communication path.
1077,3,Directional latency,Top downward,0.8,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1077.pbtxt,batch_5_swarms_100_ucav_1077.pbtxt,50,100,149,17,Applies 0.8-second one-way latency to the top downward communication path.
1078,3,Directional latency,Top downward,1,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1078.pbtxt,batch_5_swarms_100_ucav_1078.pbtxt,50,100,149,17,Applies 1-second one-way latency to the top downward communication path.
1079,3,Directional latency,Top downward,2,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1079.pbtxt,batch_5_swarms_100_ucav_1079.pbtxt,50,100,149,17,Applies 2-second one-way latency to the top downward communication path.
1080,3,Directional latency,Top downward,4,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1080.pbtxt,batch_5_swarms_100_ucav_1080.pbtxt,50,100,149,17,Applies 4-second one-way latency to the top downward communication path.
1081,3,Directional latency,Top downward,6,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1081.pbtxt,batch_5_swarms_100_ucav_1081.pbtxt,50,100,149,17,Applies 6-second one-way latency to the top downward communication path.
1082,3,Directional latency,Top downward,8,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1082.pbtxt,batch_5_swarms_100_ucav_1082.pbtxt,50,100,149,17,Applies 8-second one-way latency to the top downward communication path.
1083,3,Directional latency,Top downward,10,0,,,,,,IADS->VESSEL; IADS->CARRIER_INTERCEPTOR; IADS->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1083.pbtxt,batch_5_swarms_100_ucav_1083.pbtxt,50,100,149,17,Applies 10-second one-way latency to the top downward communication path.
1084,3,Directional latency,Middle upward,0,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1084.pbtxt,batch_5_swarms_100_ucav_1084.pbtxt,50,100,149,17,Applies 0-second one-way latency to the middle upward communication path.
1085,3,Directional latency,Middle upward,0.002,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1085.pbtxt,batch_5_swarms_100_ucav_1085.pbtxt,50,100,149,17,Applies 0.002-second one-way latency to the middle upward communication path.
1086,3,Directional latency,Middle upward,0.004,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1086.pbtxt,batch_5_swarms_100_ucav_1086.pbtxt,50,100,149,17,Applies 0.004-second one-way latency to the middle upward communication path.
1087,3,Directional latency,Middle upward,0.006,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1087.pbtxt,batch_5_swarms_100_ucav_1087.pbtxt,50,100,149,17,Applies 0.006-second one-way latency to the middle upward communication path.
1088,3,Directional latency,Middle upward,0.008,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1088.pbtxt,batch_5_swarms_100_ucav_1088.pbtxt,50,100,149,17,Applies 0.008-second one-way latency to the middle upward communication path.
